Compound	CMap_Score	a_score	b_score
BRD-K71822263	0.8634751773049645	0.5209219858156028	-0.3425531914893617
BRD-K99545815	0.8627659574468085	0.4819148936170212	-0.38085106382978723
BRD-K78567475	0.8624113475177304	0.5308510638297872	-0.33156028368794327
BRD-K31928526	0.8617021276595744	0.4340425531914893	-0.4276595744680851
BRD-K70177501	0.8613475177304964	0.3315602836879432	-0.5297872340425532
BRD-K96159438	0.8602836879432623	0.427304964539007	-0.4329787234042553
BRD-K50071428	0.8595744680851064	0.4117021276595745	-0.4478723404255319
BRD-K26667523	0.8578014184397164	0.30354609929078014	-0.5542553191489362
BRD-K73309154	0.8570921985815603	0.5049645390070922	-0.35212765957446807
BRD-K74305673	0.8553191489361702	0.31382978723404253	-0.5414893617021277
BRD-K97464279	0.8549645390070924	0.45319148936170217	-0.4017730496453901
BRD-K68488863	0.8542553191489363	0.2595744680851064	-0.5946808510638298
BRD-K59436580	0.8542553191489362	0.11382978723404258	-0.7404255319148936
BRD-K04701033	0.8539007092198583	0.44042553191489364	-0.4134751773049646
BRD-K45033733	0.8531914893617022	0.7031914893617022	-0.15
BRD-K13094524	0.8531914893617021	0.20425531914893613	-0.648936170212766
BRD-K95435023	0.8524822695035461	0.1078014184397163	-0.7446808510638298
BRD-K53581288	0.85177304964539	0.40921985815602835	-0.4425531914893617
BRD-K78318619	0.8507092198581561	0.41666666666666663	-0.4340425531914894
BRD-K92723993	0.849645390070922	0.5209219858156028	-0.32872340425531915
BRD-K83022601	0.8489361702127659	0.5872340425531914	-0.26170212765957446
BRD-K43860855	0.8475177304964538	0.4411347517730496	-0.40638297872340423
BRD-K34411947	0.8460992907801419	0.09503546099290777	-0.7510638297872341
BRD-K84564571	0.8453900709219857	0.41241134751773045	-0.4329787234042553
BRD-K99107520	0.8450354609929077	0.22163120567375885	-0.6234042553191489
BRD-K06593056	0.84468085106383	0.20886524822695035	-0.6358156028368795
BRD-K30933884	0.8436170212765957	0.11914893617021272	-0.7244680851063829
BRD-K28360340	0.8432624113475177	0.29645390070921984	-0.5468085106382978
BRD-K07442505	0.8429078014184397	0.35177304964539	-0.4911347517730497
BRD-K45875383	0.8414893617021277	0.4691489361702128	-0.3723404255319149
BRD-K60446698	0.8411347517730496	0.6468085106382979	-0.19432624113475178
BRD-K11851476	0.8407801418439715	0.30460992907801415	-0.5361702127659574
BRD-K74763371	0.8404255319148937	0.5563829787234043	-0.28404255319148936
BRD-K27217864	0.8404255319148936	0.31702127659574464	-0.5234042553191489
BRD-K37890730	0.8400709219858156	0.37127659574468086	-0.46879432624113476
BRD-K71035033	0.8368794326241134	0.36773049645390066	-0.46914893617021275
BRD-K58770988	0.8365248226950355	0.26205673758865244	-0.574468085106383
BRD-K88789588	0.8361702127659574	0.5595744680851064	-0.2765957446808511
BRD-K17068645	0.8358156028368795	0.4421985815602837	-0.39361702127659576
BRD-K35952844	0.8351063829787234	0.5574468085106383	-0.2776595744680851
BRD-K24603946	0.8326241134751773	0.40177304964539	-0.4308510638297872
BRD-A11551002	0.8326241134751773	0.3315602836879432	-0.5010638297872341
BRD-K68997413	0.8319148936170213	0.32446808510638303	-0.5074468085106383
