Compound	CMap_Score	a_score	b_score
BRD-K85606544	0.17477257912395144	0.1526929946019706	-0.022079584521980833
BRD-K79612754	0.17450704708565312	0.09494812674332265	-0.07955892034233047
BRD-K45551181	0.1741542558597328	0.07980856059237854	-0.09434569526735426
BRD-K21728777	0.17353777746706261	0.08303232797543797	-0.09050544949162465
BRD-K13249881	0.17244273292150625	0.09354945518030222	-0.07889327774120403
BRD-K41213548	0.17219979246813383	0.0827403527782794	-0.08945943968985443
BRD-K10845183	0.17183826237698424	0.09626954026448331	-0.07556872211250093
BRD-K86887724	0.1716581122885923	0.13120020869704818	-0.04045790359154411
BRD-K18898553	0.17158159866858536	0.08244035077157708	-0.08914124789700828
BRD-K08586861	0.17148673343159704	0.007819115846928737	-0.1636676175846683
BRD-K75352575	0.17140177224186837	0.11323119218188749	-0.05817058005998088
BRD-K60184833	0.1709489371921573	0.16589809965284052	-0.005050837539316802
BRD-K47337578	0.17029640288887468	0.05243011658940863	-0.11786628629946605
BRD-K13183738	0.16999381158877103	0.04363875343647783	-0.1263550581522932
BRD-K49954789	0.16988745636231461	0.12017638913972672	-0.04971106722258789
BRD-K21937671	0.16984690155441753	0.053681295527060385	-0.11616560602735715
BRD-A13561534	0.1693050271778709	0.06004454879296853	-0.10926047838490238
BRD-K60866521	0.1691383090489978	0.007752894668191734	-0.16138541438080606
BRD-K02113016	0.1687300745781232	0.09852306704392672	-0.07020700753419648
BRD-K40718343	0.16821198933470038	0.1409718459655248	-0.027240143369175573
BRD-A17883755	0.16761768176677855	0.10177392490919679	-0.06584375685758176
BRD-K13060017	0.1675161167331145	0.00849336784861443	-0.15902274888450008
BRD-K52172416	0.1675086077822508	0.0827232958079987	-0.0847853119742521
BRD-K88510285	0.1671845900792518	0.145902313727851	-0.021282276351400772
BRD-A43082461	0.16693329915466049	0.08548351493989925	-0.08144978421476123
BRD-K06152156	0.1667592015395939	0.10234182168442602	-0.06441737985516788
BRD-K45662124	0.16661960625909888	0.14095579234643707	-0.025663813912661815
BRD-K04552268	0.1665166494802318	0.06812955270603818	-0.0983870967741936
BRD-K36055864	0.16643107333332038	0.15909437521321212	-0.007336698120108259
BRD-K52762805	0.16617182033152011	0.0732817610820139	-0.09289005924950622
BRD-K79239947	0.1661494229435993	0.023544639094575825	-0.14260478384902348
BRD-K62627508	0.16594331518885974	0.04067084060762949	-0.12527247458123025
BRD-K71221037	0.16582077687864566	0.07329279794513677	-0.09252797893350889
BRD-K71822263	0.16531133340194964	0.11058234503240821	-0.05472898836954143
BRD-K74305673	0.16528935677420648	0.07537274496819374	-0.08991661180601274
BRD-K66030860	0.16491057551577104	0.12819416852286636	-0.036716406992904696
BRD-K11927976	0.16474774132699987	0.045498966548271236	-0.11924877477872864
BRD-K68552125	0.1645805377056142	0.005766259306082322	-0.15881427839953188
BRD-K79584249	0.16452273173043136	0.09126181446029746	-0.0732609172701339
BRD-A79981887	0.16424923761492416	0.14077619248289286	-0.023473045132031307
BRD-K54606188	0.1638908470420235	0.11544157486003248	-0.04844927218199102
BRD-K11196887	0.16266151526744488	0.10107860253245843	-0.06158291273498645
BRD-K81332461	0.1625065784235476	0.08821062348243136	-0.07429595494111624
BRD-K72815923	0.16245702582108107	0.0003401360544217358	-0.16211688976665933
BRD-K52075715	0.1617819322990401	0.14022535267794434	-0.021556579621095744
BRD-K84091759	0.16053826231225202	0.005447193626713226	-0.1550910686855388
BRD-A94624445	0.159647933776232	0.042081552384965804	-0.11756638139126618
BRD-K83003151	0.1594546430238286	0.06966969678726942	-0.0897849462365592
BRD-K52751261	0.15920257531121687	0.014220496458170286	-0.1449820788530466
BRD-K17555800	0.15822699428996068	0.10026488471494788	-0.0579621095750128
BRD-K33813875	0.158120121204824	0.007099713041558764	-0.15102040816326523
BRD-K61195623	0.15654592791536637	0.10916460979672105	-0.04738131811864532
BRD-K23925186	0.15654314442495998	0.005968936247065182	-0.1505742081778948
BRD-K94420399	0.15646300579419126	0.06248670559669289	-0.09397630019749836
BRD-K43621685	0.15628479767585024	0.07881423956013084	-0.0774705581157194
BRD-K97752965	0.15615044571449288	0.07331085826661049	-0.08283958744788239
BRD-K26026438	0.15611943892601288	0.11473621897136432	-0.041383219954648554
BRD-A12230535	0.15603794091620848	0.032246703991331005	-0.12379123692487748
BRD-K81801188	0.15570686738869122	0.047850821744627126	-0.10785604564406409
BRD-K90027121	0.1554351534123974	0.07300884955752213	-0.08242630385487526
BRD-K53123955	0.1554052794397805	0.0847520719202135	-0.070653207519567
BRD-K97883416	0.15512482659825744	0.13653803704372602	-0.018586789554531413
BRD-A73871920	0.1541802847316489	0.019654646519374763	-0.13452563821227415
BRD-K66094457	0.15406447858427796	0.0801818072361688	-0.07388267134810916
BRD-K42191735	0.15405441270618064	0.04938394236750748	-0.10467047033867316
