Compound	CMap_Score	a_score	b_score
BRD-K88172511	0.610204081632653	0.4145124716553288	-0.19569160997732427
BRD-K28192623	0.6099773242630384	0.40544217687074824	-0.20453514739229023
BRD-K26011976	0.6092970521541949	0.3136054421768707	-0.29569160997732424
BRD-K80725821	0.6092970521541949	0.4390022675736961	-0.17029478458049888
BRD-K74514084	0.608843537414966	0.4024943310657596	-0.20634920634920637
BRD-K37561857	0.6064625850340135	0.4479591836734694	-0.1585034013605442
BRD-K54838207	0.6054421768707483	0.28537414965986396	-0.3200680272108844
BRD-A59303141	0.605328798185941	0.526984126984127	-0.07834467120181404
BRD-K01773560	0.6048752834467119	0.459297052154195	-0.1455782312925169
BRD-K87696786	0.6045351473922902	0.46281179138322	-0.14172335600907027
BRD-K33588785	0.6036281179138322	0.3937641723356009	-0.20986394557823126
BRD-K28383148	0.6022675736961451	0.4562358276643991	-0.14603174603174607
BRD-A13133631	0.6021541950113378	0.4718820861678004	-0.13027210884353746
BRD-K09549677	0.6003401360544218	0.2429705215419501	-0.35736961451247173
BRD-K22588750	0.6002267573696145	0.5102040816326531	-0.09002267573696143
BRD-K54847683	0.5995464852607709	0.46281179138321993	-0.136734693877551
BRD-K97464279	0.5986394557823129	0.26587301587301587	-0.33276643990929705
BRD-A44500574	0.5978458049886621	0.32868480725623583	-0.2691609977324263
BRD-K72726508	0.5972789115646259	0.5615646258503402	-0.03571428571428571
BRD-K11071038	0.5971655328798187	0.3884353741496599	-0.20873015873015877
BRD-K34851558	0.5970521541950113	0.5387755102040817	-0.0582766439909297
BRD-K78126613	0.5968253968253967	0.40873015873015867	-0.1880952380952381
BRD-K91370081	0.5960317460317461	0.32346938775510203	-0.27256235827664405
BRD-K92723993	0.5951247165532879	0.28242630385487527	-0.31269841269841264
BRD-K18910433	0.5944444444444443	0.21882086167800452	-0.37562358276643987
BRD-K37379014	0.5943310657596372	0.4057823129251701	-0.18854875283446715
BRD-K54955827	0.5935374149659863	0.5558956916099773	-0.037641723356009016
BRD-A94624445	0.5924036281179139	0.3602040816326531	-0.23219954648526075
BRD-K17610631	0.5904761904761905	0.3604308390022676	-0.2300453514739229
BRD-K86003836	0.5901360544217686	0.25963718820861675	-0.33049886621315194
BRD-K21025364	0.5900226757369613	0.5117913832199545	-0.07823129251700678
BRD-A54275602	0.5899092970521542	0.3360544217687075	-0.25385487528344675
BRD-M97302542	0.5892290249433108	0.42664399092970523	-0.16258503401360547
BRD-K14991967	0.5888888888888889	0.5094104308390023	-0.07947845804988662
BRD-K37237504	0.5874149659863945	0.40963718820861683	-0.17777777777777776
BRD-K38197229	0.5854875283446712	0.5768707482993197	-0.008616780045351474
BRD-K26838195	0.584467120181406	0.3835600907029479	-0.20090702947845807
BRD-K48488978	0.5842403628117914	0.2481859410430839	-0.3360544217687075
BRD-A34751532	0.5839002267573695	0.44104308390022673	-0.1428571428571428
BRD-K81839095	0.5835600907029479	0.37630385487528345	-0.20725623582766445
BRD-K70301465	0.5832199546485262	0.39433106575963717	-0.18888888888888894
